source_id,suspicious_id,type,obfuscation,source_offset,source_length,suspicious_offset,suspicious_length
source-document03263.txt,suspicious-document00418,artificial,high,47210,1742,221776,1742
source-document09105.txt,suspicious-document00420,artificial,low,12804,2185,208,2222
source-document10325.txt,suspicious-document00420,artificial,low,160075,5002,3579,5146
source-document09105.txt,suspicious-document00420,artificial,low,8936,1944,8950,1928
source-document10325.txt,suspicious-document00420,artificial,low,387400,3248,11233,3211
source-document10325.txt,suspicious-document00420,artificial,low,30983,547,14872,562
source-document04123.txt,suspicious-document00421,artificial,low,16653,266,2144,259
source-document06971.txt,suspicious-document00421,artificial,low,59140,1402,23647,1415
source-document08954.txt,suspicious-document00421,artificial,low,7890,248,41952,252
source-document05488.txt,suspicious-document00422,artificial,low,82281,772,3512,754
source-document07611.txt,suspicious-document00423,artificial,high,329343,229,1,244
source-document07611.txt,suspicious-document00423,artificial,high,325754,2052,934,2037
source-document07611.txt,suspicious-document00423,artificial,high,198712,3247,4476,3237
source-document07611.txt,suspicious-document00423,artificial,high,459271,2771,10101,2649
source-document07611.txt,suspicious-document00423,artificial,high,425587,250,14092,254
source-document07611.txt,suspicious-document00423,artificial,high,59928,537,14534,573
source-document05204.txt,suspicious-document00426,artificial,high,3703,547,1925,486
source-document05204.txt,suspicious-document00426,artificial,high,8926,782,11457,720
source-document05204.txt,suspicious-document00426,artificial,high,11762,459,21238,466
source-document05204.txt,suspicious-document00426,artificial,high,15059,3062,42060,3099
source-document05204.txt,suspicious-document00426,artificial,high,32964,4414,91173,3558
source-document05204.txt,suspicious-document00426,artificial,high,6166,1983,111016,1890
source-document05204.txt,suspicious-document00426,artificial,high,30456,803,129231,804
source-document10990.txt,suspicious-document00427,translation,false,326123,16280,2028,14646
source-document05299.txt,suspicious-document00427,translation,false,43023,4063,22159,3610
source-document09773.txt,suspicious-document00427,translation,false,207171,16479,30076,15126
source-document05299.txt,suspicious-document00427,translation,false,2220,20122,51807,17930
source-document09773.txt,suspicious-document00427,translation,false,167783,23740,77189,21824
source-document02359.txt,suspicious-document00427,translation,false,5949,1439,108130,1295
source-document03144.txt,suspicious-document00427,translation,false,6612,741,110002,674
source-document09773.txt,suspicious-document00427,translation,false,130502,3994,111925,3590
source-document09773.txt,suspicious-document00427,translation,false,321805,271,116009,253
source-document10990.txt,suspicious-document00427,translation,false,471170,16503,117599,14507
source-document09773.txt,suspicious-document00427,translation,false,44979,23472,141460,21492
source-document05299.txt,suspicious-document00427,translation,false,50642,4992,169981,4456
source-document08503.txt,suspicious-document00427,translation,false,63102,19218,182283,17144
source-document08503.txt,suspicious-document00427,translation,false,318096,5039,203574,4546
source-document10507.txt,suspicious-document00427,translation,false,145630,23334,214252,20723
source-document10990.txt,suspicious-document00427,translation,false,387455,16281,242262,14349
source-document10507.txt,suspicious-document00427,translation,false,566893,15655,261895,14177
source-document09773.txt,suspicious-document00427,translation,false,282688,16054,286017,14929
source-document09773.txt,suspicious-document00427,translation,false,246397,750,303464,726
source-document03144.txt,suspicious-document00427,translation,false,12616,19200,307419,17326
source-document10507.txt,suspicious-document00427,translation,false,94227,3020,330119,2596
source-document10990.txt,suspicious-document00427,translation,false,139170,24620,335210,22665
source-document02359.txt,suspicious-document00427,translation,false,7388,17149,374175,15373
source-document10507.txt,suspicious-document00427,translation,false,669478,17936,394934,15950
source-document10990.txt,suspicious-document00427,translation,false,176757,3534,414861,3151
source-document01159.txt,suspicious-document00427,translation,false,143217,18995,426212,16612
source-document03144.txt,suspicious-document00427,translation,false,37459,526,443047,465
source-document05299.txt,suspicious-document00427,translation,false,69917,20070,449982,17853
source-document02359.txt,suspicious-document00427,translation,false,3182,2451,471400,2236
source-document09773.txt,suspicious-document00427,translation,false,255994,19950,480025,18048
source-document01159.txt,suspicious-document00427,translation,false,485075,25139,503324,22547
source-document10990.txt,suspicious-document00427,translation,false,377215,738,534340,701
source-document01159.txt,suspicious-document00427,translation,false,729880,22246,540780,20094
source-document08503.txt,suspicious-document00427,translation,false,367419,1965,565035,1732
source-document02537.txt,suspicious-document00427,translation,false,2767,260,567501,230
source-document10990.txt,suspicious-document00427,translation,false,238813,18987,571376,16796
source-document10990.txt,suspicious-document00427,translation,false,512393,2510,593286,2351
source-document02359.txt,suspicious-document00427,translation,false,848,1558,596322,1344
source-document01159.txt,suspicious-document00427,translation,false,255164,20789,603519,18129
source-document03144.txt,suspicious-document00427,translation,false,8588,2688,625941,2491
source-document10990.txt,suspicious-document00427,translation,false,26444,18705,636254,16657
source-document08503.txt,suspicious-document00427,translation,false,506122,22535,660625,19606
source-document10990.txt,suspicious-document00427,translation,false,353847,16475,687261,14794
source-document10507.txt,suspicious-document00427,translation,false,820880,21249,708322,18876
source-document10990.txt,suspicious-document00427,translation,false,261804,18825,733757,16632
source-document10507.txt,suspicious-document00427,translation,false,797621,21150,763080,18793
source-document10507.txt,suspicious-document00427,translation,false,1036097,16000,791955,14387
source-document08503.txt,suspicious-document00427,translation,false,335927,21629,811156,19364
source-document01159.txt,suspicious-document00427,translation,false,574521,1617,835490,1367
source-document10507.txt,suspicious-document00427,translation,false,320325,21759,844417,19211
source-document01159.txt,suspicious-document00427,translation,false,217723,20270,871545,17876
source-document08503.txt,suspicious-document00427,translation,false,116665,23439,899926,20227
source-document10990.txt,suspicious-document00427,translation,false,573455,4520,924069,4193
source-document10507.txt,suspicious-document00427,translation,false,197945,24466,933247,22312
source-document09773.txt,suspicious-document00427,translation,false,69204,18290,967078,16691
source-document10990.txt,suspicious-document00427,translation,false,525637,3450,986614,3107
source-document02537.txt,suspicious-document00427,translation,true,87,2680,991100,2407
source-document01159.txt,suspicious-document00427,translation,false,99106,21905,999723,19395
source-document02359.txt,suspicious-document00427,translation,false,25181,519,1023016,456
source-document09773.txt,suspicious-document00427,translation,false,18780,24756,1028765,22532
source-document01159.txt,suspicious-document00427,translation,false,390622,23224,1057827,20550
source-document03144.txt,suspicious-document00427,translation,false,33408,820,1087518,725
source-document10507.txt,suspicious-document00427,translation,false,848906,4316,1088784,3906
source-document10507.txt,suspicious-document00427,translation,false,483844,3768,1094423,3353
source-document10507.txt,suspicious-document00427,translation,false,907206,229,1099016,220
source-document07766.txt,suspicious-document00430,translation,false,638008,15307,28603,13769
source-document07766.txt,suspicious-document00430,translation,false,624482,4469,56471,3877
source-document09846.txt,suspicious-document00430,translation,false,227134,22283,78281,20101
source-document01622.txt,suspicious-document00430,translation,false,354375,711,136410,651
source-document07766.txt,suspicious-document00430,translation,false,659063,3187,144916,2878
source-document07766.txt,suspicious-document00430,translation,false,675199,233,149370,226
source-document04400.txt,suspicious-document00432,artificial,high,8757,19500,244155,15220
source-document01015.txt,suspicious-document00432,artificial,high,250071,1492,398710,1461
source-document01015.txt,suspicious-document00432,artificial,high,99695,2671,430614,2577
source-document04400.txt,suspicious-document00432,artificial,high,5212,3545,528599,3411
source-document08515.txt,suspicious-document00432,artificial,high,16534,5130,621547,4536
source-document04400.txt,suspicious-document00432,artificial,high,1450,2048,660973,2092
source-document05871.txt,suspicious-document00436,artificial,high,238931,22489,96868,10931
source-document05871.txt,suspicious-document00436,artificial,high,154061,2117,141424,2036
source-document05871.txt,suspicious-document00436,artificial,high,402181,1833,159799,1785
source-document05871.txt,suspicious-document00436,artificial,high,226587,2485,166920,2513
source-document05871.txt,suspicious-document00436,artificial,high,84473,3907,199067,4037
source-document05871.txt,suspicious-document00436,artificial,high,180063,1967,211252,1964
source-document05871.txt,suspicious-document00436,artificial,high,414100,494,221132,471
source-document09321.txt,suspicious-document00436,artificial,high,5257,237,223279,255
source-document10996.txt,suspicious-document00439,artificial,high,3255,450,2843,451
source-document02517.txt,suspicious-document00439,artificial,high,16422,233,6891,220
source-document02517.txt,suspicious-document00439,artificial,high,56693,231,14088,242
source-document10739.txt,suspicious-document00439,artificial,high,169525,785,18946,805
source-document10996.txt,suspicious-document00439,artificial,high,4302,2276,59262,2185
source-document10739.txt,suspicious-document00439,artificial,high,245853,772,83359,754
source-document10739.txt,suspicious-document00439,artificial,high,137435,262,92315,272
source-document02517.txt,suspicious-document00439,artificial,high,9985,787,102897,776
source-document01006.txt,suspicious-document00440,artificial,high,40252,464,2357,448
source-document01006.txt,suspicious-document00440,artificial,high,151680,2948,12926,2793
source-document01006.txt,suspicious-document00440,artificial,high,12080,2488,52989,2347
source-document01006.txt,suspicious-document00440,artificial,high,119735,5026,87195,4202
source-document01006.txt,suspicious-document00440,artificial,high,86995,2026,114037,1923
source-document06905.txt,suspicious-document00443,artificial,low,284776,2219,213,2206
source-document09881.txt,suspicious-document00443,artificial,low,762366,18076,4307,14670
source-document06905.txt,suspicious-document00443,artificial,low,472404,24426,19351,23255
source-document10511.txt,suspicious-document00443,artificial,low,288989,18729,46602,19844
source-document04818.txt,suspicious-document00443,artificial,low,22235,21811,68540,20878
source-document07152.txt,suspicious-document00443,artificial,low,61343,20066,92052,19487
source-document07152.txt,suspicious-document00443,artificial,low,132770,20436,113842,20204
source-document06905.txt,suspicious-document00443,artificial,low,631299,21002,136124,21162
source-document07152.txt,suspicious-document00443,artificial,low,201193,17461,159308,12412
source-document06905.txt,suspicious-document00443,artificial,low,317020,18467,173503,17959
source-document04232.txt,suspicious-document00443,artificial,low,7237,2548,192744,2434
source-document07152.txt,suspicious-document00443,artificial,low,87346,19015,195798,18847
source-document04818.txt,suspicious-document00443,artificial,low,171611,23618,216993,23109
source-document10511.txt,suspicious-document00443,artificial,low,104635,15410,241935,15385
source-document09881.txt,suspicious-document00443,artificial,low,596965,19719,259969,19407
source-document04818.txt,suspicious-document00443,artificial,low,55652,17399,281740,16621
source-document10511.txt,suspicious-document00443,artificial,low,256126,21733,300386,21642
source-document07152.txt,suspicious-document00443,artificial,low,174337,24930,323813,16297
source-document07152.txt,suspicious-document00443,artificial,low,51866,5023,342607,5058
source-document04818.txt,suspicious-document00443,artificial,low,110973,2024,348235,2029
source-document09881.txt,suspicious-document00443,artificial,low,848729,2725,350486,2734
source-document10511.txt,suspicious-document00443,artificial,low,338498,20955,354576,21560
source-document04818.txt,suspicious-document00443,artificial,low,278314,1468,377272,1483
source-document07152.txt,suspicious-document00443,artificial,low,13919,2668,378936,2680
source-document04818.txt,suspicious-document00443,artificial,low,121026,19348,382158,17845
source-document07152.txt,suspicious-document00443,artificial,low,26466,24063,402772,20806
source-document04751.txt,suspicious-document00443,artificial,low,1899,771,425230,810
source-document09881.txt,suspicious-document00443,artificial,low,798751,20486,427076,17318
source-document04818.txt,suspicious-document00443,artificial,low,77056,3074,445903,2910
source-document07152.txt,suspicious-document00443,artificial,low,107247,18658,449960,13995
source-document09881.txt,suspicious-document00443,artificial,low,136889,237,465086,234
source-document09881.txt,suspicious-document00443,artificial,low,356623,1734,465321,1729
source-document04818.txt,suspicious-document00443,artificial,low,289913,17808,468787,12998
source-document07152.txt,suspicious-document00443,artificial,low,3644,263,482199,264
source-document10511.txt,suspicious-document00443,artificial,low,10939,532,482464,499
source-document04232.txt,suspicious-document00443,artificial,low,3334,2467,483064,2480
source-document10511.txt,suspicious-document00443,artificial,low,146244,2656,486082,2703
source-document04232.txt,suspicious-document00443,artificial,low,976,2236,488871,2207
source-document04232.txt,suspicious-document00443,artificial,low,6310,260,491079,264
source-document04751.txt,suspicious-document00443,artificial,low,942,247,491621,238
source-document04818.txt,suspicious-document00443,artificial,low,241130,739,491860,742
source-document10511.txt,suspicious-document00443,artificial,low,324213,259,492603,246
source-document06905.txt,suspicious-document00443,artificial,low,834927,269,492850,255
source-document02399.txt,suspicious-document00445,artificial,low,364069,17767,6941,17096
source-document02399.txt,suspicious-document00445,artificial,low,201886,2071,25448,2104
source-document02399.txt,suspicious-document00445,artificial,low,117730,260,27853,259
source-document02399.txt,suspicious-document00445,artificial,low,65295,3574,28867,3451
source-document02399.txt,suspicious-document00445,artificial,low,206154,709,33162,736
source-document01769.txt,suspicious-document00447,artificial,high,16980,5013,343,3972
source-document02910.txt,suspicious-document00447,artificial,high,2887,500,9465,491
source-document02910.txt,suspicious-document00447,artificial,high,2172,715,10602,691
source-document02910.txt,suspicious-document00447,artificial,high,3487,252,11544,274
source-document01769.txt,suspicious-document00447,artificial,high,5313,270,12187,244
source-document01769.txt,suspicious-document00447,artificial,high,21993,496,13178,480
source-document01769.txt,suspicious-document00447,artificial,high,15836,248,14159,241
source-document00578.txt,suspicious-document00448,artificial,low,703,18064,1592,18074
source-document08579.txt,suspicious-document00448,artificial,low,18522,4502,27218,4515
source-document07446.txt,suspicious-document00448,artificial,low,160099,19739,37575,20114
source-document08579.txt,suspicious-document00448,artificial,low,1063,17067,68198,17541
source-document07446.txt,suspicious-document00448,artificial,low,70209,18057,89352,12530
source-document07446.txt,suspicious-document00448,artificial,low,26426,17031,113598,16168
source-document07446.txt,suspicious-document00448,artificial,low,118040,19252,136843,18969
source-document07446.txt,suspicious-document00448,artificial,low,185305,16536,160913,15640
source-document07446.txt,suspicious-document00448,artificial,low,3455,22053,188866,13966
source-document07446.txt,suspicious-document00448,artificial,low,53536,16226,205367,10901
source-document07446.txt,suspicious-document00448,artificial,low,96192,17941,225090,14135
source-document07446.txt,suspicious-document00448,artificial,low,205469,3011,243868,2970
source-document07446.txt,suspicious-document00448,artificial,low,147396,1953,248321,1910
source-document11079.txt,suspicious-document00448,artificial,low,144927,19730,253667,18598
source-document04279.txt,suspicious-document00448,artificial,low,5573,17755,282456,17671
source-document10177.txt,suspicious-document00448,artificial,low,4622,1745,302821,1766
source-document00774.txt,suspicious-document00448,artificial,low,220335,15441,306316,15087
source-document11079.txt,suspicious-document00448,artificial,low,220218,17969,332453,17085
source-document00578.txt,suspicious-document00448,artificial,low,0,703,351997,667
source-document10177.txt,suspicious-document00448,artificial,low,6367,719,352861,729
source-document11079.txt,suspicious-document00448,artificial,low,74667,708,354094,713
source-document04711.txt,suspicious-document00450,artificial,high,59141,243,853,229
source-document04711.txt,suspicious-document00450,artificial,high,92073,487,10642,505
source-document10727.txt,suspicious-document00450,artificial,high,5717,1560,36250,1494
source-document05654.txt,suspicious-document00452,artificial,high,33578,1585,1,1576
source-document07779.txt,suspicious-document00452,artificial,high,322090,15051,4801,14286
source-document04080.txt,suspicious-document00452,artificial,high,27737,17249,21709,15184
source-document04080.txt,suspicious-document00452,artificial,high,4136,16432,39758,8559
source-document04080.txt,suspicious-document00452,artificial,high,137381,1561,52560,1555
source-document04673.txt,suspicious-document00452,artificial,high,5347,20541,54836,18750
source-document04080.txt,suspicious-document00452,artificial,high,93748,2455,78542,2396
source-document04080.txt,suspicious-document00452,artificial,high,121633,15748,82268,14191
source-document07779.txt,suspicious-document00452,artificial,high,442686,3272,99561,2932
source-document07779.txt,suspicious-document00452,artificial,high,130873,16372,102992,16108
source-document04080.txt,suspicious-document00452,artificial,high,161316,803,122908,803
source-document04080.txt,suspicious-document00452,artificial,high,110268,1491,123712,1510
source-document07779.txt,suspicious-document00452,artificial,high,7449,16525,128599,15116
source-document05654.txt,suspicious-document00452,artificial,high,2214,23050,149693,17035
source-document07779.txt,suspicious-document00452,artificial,high,378424,17999,168530,14249
source-document07779.txt,suspicious-document00452,artificial,high,211266,22104,190950,23236
source-document07779.txt,suspicious-document00452,artificial,high,176660,16534,215552,9172
source-document05654.txt,suspicious-document00452,artificial,high,37999,1553,227959,1598
source-document04080.txt,suspicious-document00452,artificial,high,112233,2246,230339,2207
source-document05654.txt,suspicious-document00452,artificial,high,36121,1878,232785,1878
source-document07779.txt,suspicious-document00452,artificial,high,37188,4073,235715,3855
source-document04080.txt,suspicious-document00452,artificial,high,142946,709,239868,728
source-document06679.txt,suspicious-document00455,artificial,none,112726,3018,9595,3023
source-document07138.txt,suspicious-document00455,artificial,none,1562,1471,68194,1454
source-document06679.txt,suspicious-document00455,artificial,none,367179,1977,125964,1990
source-document06679.txt,suspicious-document00455,artificial,none,90995,2255,175806,2260
source-document07138.txt,suspicious-document00455,artificial,none,861,701,189203,693
source-document05897.txt,suspicious-document00456,artificial,high,13500,2764,42541,2557
source-document05897.txt,suspicious-document00456,artificial,high,18562,260,62695,240
source-document05119.txt,suspicious-document00457,artificial,low,362084,23755,3559,24641
source-document03026.txt,suspicious-document00457,artificial,low,37418,242,28844,231
source-document03026.txt,suspicious-document00457,artificial,low,3394,17227,31359,16606
source-document00096.txt,suspicious-document00457,artificial,low,174191,19521,51475,20827
source-document05119.txt,suspicious-document00457,artificial,low,294614,24046,74275,24067
source-document00096.txt,suspicious-document00457,artificial,low,216606,15263,103002,15359
source-document00096.txt,suspicious-document00457,artificial,low,291269,17582,122445,17987
source-document02851.txt,suspicious-document00457,artificial,low,1428,4243,140433,4231
source-document02851.txt,suspicious-document00457,artificial,low,10752,509,145384,491
source-document05119.txt,suspicious-document00457,artificial,low,398082,3018,146151,3050
source-document05119.txt,suspicious-document00457,artificial,low,175790,15223,150387,14900
source-document00096.txt,suspicious-document00457,artificial,low,124767,1716,167104,1749
source-document05119.txt,suspicious-document00457,artificial,low,208819,474,168854,470
source-document08879.txt,suspicious-document00458,artificial,high,43172,273,470,259
source-document07877.txt,suspicious-document00458,artificial,high,271454,242,2412,245
source-document01620.txt,suspicious-document00459,translation,false,7592,1501,3944,1345
source-document01620.txt,suspicious-document00459,translation,true,1872,2255,8962,2059
source-document10483.txt,suspicious-document00460,artificial,high,3556,18166,4441,8688
source-document06738.txt,suspicious-document00460,artificial,high,422987,3728,13746,3788
source-document06738.txt,suspicious-document00460,artificial,high,436862,24996,19077,9195
source-document10483.txt,suspicious-document00460,artificial,high,22457,271,33600,266
source-document10483.txt,suspicious-document00460,artificial,high,28511,231,33867,184
source-document01412.txt,suspicious-document00460,artificial,high,525684,254,34052,220
source-document01241.txt,suspicious-document00462,translation,true,2564,817,704,845
source-document01241.txt,suspicious-document00462,translation,true,18475,722,2347,647
source-document07110.txt,suspicious-document00463,artificial,low,99781,1902,23253,1938
source-document07110.txt,suspicious-document00463,artificial,low,10460,1662,56226,1664
source-document06945.txt,suspicious-document00465,artificial,high,15970,1944,8317,1510
source-document01001.txt,suspicious-document00465,artificial,high,11034,23113,53956,5949
source-document06945.txt,suspicious-document00465,artificial,high,19101,3035,154342,3009
source-document01001.txt,suspicious-document00465,artificial,high,9090,745,170114,801
source-document01001.txt,suspicious-document00465,artificial,high,10301,242,175249,250
source-document06945.txt,suspicious-document00465,artificial,high,7150,231,177125,225
source-document01001.txt,suspicious-document00465,artificial,high,6490,257,178360,272
source-document04663.txt,suspicious-document00468,artificial,low,108858,1643,951,1785
source-document04663.txt,suspicious-document00468,artificial,low,180253,1795,3565,1753
source-document04663.txt,suspicious-document00468,artificial,low,392661,750,5669,760
source-document04663.txt,suspicious-document00468,artificial,low,57767,233,6679,227
source-document10381.txt,suspicious-document00471,artificial,high,13006,4310,280,3906
source-document10392.txt,suspicious-document00471,artificial,high,48337,1468,5478,1537
source-document01141.txt,suspicious-document00471,artificial,high,23630,17306,11678,17340
source-document10381.txt,suspicious-document00471,artificial,high,19644,15065,32603,10847
source-document10392.txt,suspicious-document00471,artificial,high,626076,4895,47412,4915
source-document08430.txt,suspicious-document00471,artificial,high,347103,15277,55624,14897
source-document01141.txt,suspicious-document00471,artificial,high,1264,19753,74913,12710
source-document10392.txt,suspicious-document00471,artificial,high,85912,1537,93195,1550
source-document10392.txt,suspicious-document00471,artificial,high,210582,2690,95170,2828
source-document02871.txt,suspicious-document00472,artificial,high,159654,824,11350,826
source-document03987.txt,suspicious-document00472,artificial,high,92054,686,27020,679
source-document02871.txt,suspicious-document00472,artificial,high,197906,496,36629,495
source-document03987.txt,suspicious-document00472,artificial,high,102241,257,45219,270
source-document07246.txt,suspicious-document00474,artificial,high,432808,275,3939,299
source-document07246.txt,suspicious-document00474,artificial,high,1027005,256,12811,258
source-document04577.txt,suspicious-document00476,artificial,high,192908,4738,7612,4764
source-document10916.txt,suspicious-document00476,artificial,high,13220,2785,103260,2612
source-document00726.txt,suspicious-document00476,artificial,high,292423,15484,406045,4811
source-document04577.txt,suspicious-document00476,artificial,high,69665,2200,478115,2172
source-document00726.txt,suspicious-document00476,artificial,high,394545,21661,588067,12398
source-document07005.txt,suspicious-document00476,artificial,high,1158,2355,950319,2257
source-document04577.txt,suspicious-document00476,artificial,high,268149,1969,983422,1973
source-document04577.txt,suspicious-document00476,artificial,high,125091,1997,1022661,1553
source-document04577.txt,suspicious-document00476,artificial,high,105257,521,1046626,523
source-document00726.txt,suspicious-document00476,artificial,high,200738,241,1055708,233
source-document03652.txt,suspicious-document00479,simulated,,377115,2539,5266,2653
source-document00536.txt,suspicious-document00479,simulated,,460947,3712,10566,4010
source-document06332.txt,suspicious-document00479,simulated,,50640,2489,14867,2580
source-document00560.txt,suspicious-document00479,simulated,,87292,4408,18193,3926
source-document11091.txt,suspicious-document00479,simulated,,462749,2301,22120,2433
source-document04173.txt,suspicious-document00479,simulated,,156406,2960,24650,3154
source-document02539.txt,suspicious-document00479,simulated,,380902,2225,27805,2103
source-document02871.txt,suspicious-document00480,artificial,high,229922,3676,19098,3052
source-document02871.txt,suspicious-document00480,artificial,high,149279,237,71335,265
source-document05902.txt,suspicious-document00480,artificial,high,436030,816,80713,815
source-document05902.txt,suspicious-document00480,artificial,high,320912,225,96297,229
source-document07166.txt,suspicious-document00482,artificial,high,13883,264,1,250
source-document07166.txt,suspicious-document00482,artificial,high,9258,2968,1500,2675
source-document03493.txt,suspicious-document00482,artificial,high,165983,1956,4856,1693
source-document03493.txt,suspicious-document00482,artificial,high,39689,2494,8230,2538
source-document03493.txt,suspicious-document00482,artificial,high,122051,1782,12190,1796
source-document03493.txt,suspicious-document00482,artificial,high,20921,239,14263,241
source-document05660.txt,suspicious-document00486,artificial,low,11979,249,1641,248
source-document05660.txt,suspicious-document00486,artificial,low,1904,765,16924,765
source-document05660.txt,suspicious-document00486,artificial,low,13720,249,26373,253
source-document09347.txt,suspicious-document00487,artificial,low,108505,3214,6082,3214
source-document09347.txt,suspicious-document00487,artificial,low,197537,2005,71248,2020
source-document05748.txt,suspicious-document00487,artificial,low,16788,694,107188,679
source-document05748.txt,suspicious-document00487,artificial,low,25186,5004,180852,4929
source-document05748.txt,suspicious-document00487,artificial,low,10898,1773,233845,1774
source-document09347.txt,suspicious-document00487,artificial,low,83641,503,255502,515
source-document05517.txt,suspicious-document00488,artificial,high,212360,713,85,765
source-document05517.txt,suspicious-document00488,artificial,high,372718,22863,6972,11126
source-document06281.txt,suspicious-document00488,artificial,high,24790,272,22201,248
source-document06281.txt,suspicious-document00488,artificial,high,6440,261,22645,286
source-document05517.txt,suspicious-document00488,artificial,high,103350,272,22982,256
source-document05129.txt,suspicious-document00489,artificial,low,3326,21941,1050,14108
source-document04004.txt,suspicious-document00489,artificial,low,6128,784,19609,789
source-document06229.txt,suspicious-document00489,artificial,low,9268,19225,23528,11829
source-document02650.txt,suspicious-document00489,artificial,low,8622,17307,38138,16958
source-document06229.txt,suspicious-document00489,artificial,low,29502,2496,58591,2440
source-document01023.txt,suspicious-document00489,artificial,low,600608,20065,65141,19274
source-document04732.txt,suspicious-document00489,artificial,low,6848,23837,89377,17438
source-document01023.txt,suspicious-document00489,artificial,low,280393,19107,109511,18481
source-document01023.txt,suspicious-document00489,artificial,low,467395,17443,134178,17790
source-document01023.txt,suspicious-document00489,artificial,low,537192,19022,156657,19677
source-document02650.txt,suspicious-document00489,artificial,low,4890,1770,178959,1675
source-document01023.txt,suspicious-document00489,artificial,low,400759,20642,185804,18420
source-document01023.txt,suspicious-document00489,artificial,low,567206,15483,205621,14911
source-document03457.txt,suspicious-document00489,artificial,low,0,3401,223606,3353
source-document01023.txt,suspicious-document00489,artificial,low,665283,24765,232371,24837
source-document01023.txt,suspicious-document00489,artificial,low,320772,22173,262675,21361
source-document06229.txt,suspicious-document00489,artificial,low,5185,3736,285891,3707
source-document07169.txt,suspicious-document00489,artificial,low,4372,2642,290229,2513
source-document06997.txt,suspicious-document00489,artificial,low,2101,3064,293622,3131
source-document01023.txt,suspicious-document00489,artificial,low,399519,272,296932,275
source-document05129.txt,suspicious-document00489,artificial,low,1311,244,297629,245
source-document01023.txt,suspicious-document00489,artificial,low,653042,225,297875,219
source-document02650.txt,suspicious-document00489,artificial,low,1498,254,298095,239
source-document05129.txt,suspicious-document00489,artificial,low,2485,777,298718,760
source-document05756.txt,suspicious-document00490,artificial,high,2847,23042,91491,19906
source-document05756.txt,suspicious-document00490,artificial,high,675,1750,121312,1626
source-document05756.txt,suspicious-document00490,artificial,high,133,542,127933,536
source-document05615.txt,suspicious-document00490,artificial,high,216058,532,129095,550
source-document05756.txt,suspicious-document00490,artificial,high,2579,268,131709,273
source-document00941.txt,suspicious-document00490,artificial,high,178519,701,132204,784
source-document02487.txt,suspicious-document00492,artificial,low,8757,23288,2368,24435
source-document02487.txt,suspicious-document00492,artificial,low,197148,256,28723,259
source-document02487.txt,suspicious-document00492,artificial,low,43469,1533,28983,1550
source-document02487.txt,suspicious-document00492,artificial,low,205850,682,30797,679
source-document02487.txt,suspicious-document00492,artificial,low,218442,268,31590,265
source-document10988.txt,suspicious-document00495,artificial,low,99854,255,1195,260
source-document10988.txt,suspicious-document00495,artificial,low,257020,739,9500,745
source-document10988.txt,suspicious-document00495,artificial,low,56492,237,24080,234
source-document10988.txt,suspicious-document00495,artificial,low,195696,226,28912,237
source-document03657.txt,suspicious-document00496,translation,false,180943,17949,548,15800
source-document03657.txt,suspicious-document00496,translation,false,115392,24218,17742,21218
source-document03657.txt,suspicious-document00496,translation,false,353532,2488,39380,2158
source-document03657.txt,suspicious-document00496,translation,false,320764,21284,41853,18890
source-document03657.txt,suspicious-document00496,translation,false,256815,24815,61960,21938
source-document03657.txt,suspicious-document00496,translation,false,14740,23388,85746,20380
source-document03657.txt,suspicious-document00496,translation,false,45383,16020,106902,14265
source-document03657.txt,suspicious-document00496,translation,false,199810,20260,122011,17836
source-document03657.txt,suspicious-document00496,translation,false,226987,16644,140808,14679
source-document03657.txt,suspicious-document00496,translation,false,299807,16268,156747,14357
source-document03657.txt,suspicious-document00496,translation,false,63945,17531,171377,15574
source-document03657.txt,suspicious-document00496,translation,false,152411,17793,188144,15595
source-document03657.txt,suspicious-document00496,translation,false,4502,507,204355,464
source-document03657.txt,suspicious-document00496,translation,false,286447,273,204820,233
source-document03657.txt,suspicious-document00496,translation,false,11025,725,205293,645
source-document03657.txt,suspicious-document00496,translation,false,98363,232,205939,226
source-document09143.txt,suspicious-document00497,artificial,low,160084,249,1,253
source-document06586.txt,suspicious-document00497,artificial,low,3673,2050,1385,1950
source-document06586.txt,suspicious-document00497,artificial,low,9535,237,3336,242
